"浙江佐力药业股份有限公司","公司","1"
"巴马瑶族自治县","城市","1"
"americki univerzitet u bosni i hercegovini","学校","1"
"jaamacada soomaaliya","学校","1"
"钱唐控股有限公司","公司","1"
"碳材料","IT桔子行业","1"
"chrzescijanska akademia teologiczna w warszawie","学校","1"
"école de technologie supérieure","学校","1"
"wilmington university","学校","1"
"北京小桔科技有限公司","公司","1"
"帮瀛网络科技（武汉）有限公司","公司","1"
"管理工程","专业","1"
"sketch","技能","1"
"maharana pratap university of agriculture and technology","学校","1"
"south-russian state university of economics and service","学校","1"
"南京千秋教育信息咨询有限公司","公司","1"
"université privée des etudes scientifiques et technologiques de mégrine","学校","1"
"大连海事大学","学校","1"
"伺服系统","技能,IT桔子行业","1"
"丰盛服务集团有限公司","公司","1"
"北京市城市排水监测总站有限公司","公司","1"
"江西芦溪农村商业银行股份有限公司","公司","1"
"山东医学高等专科学校","学校","1"
"战术学类","专业","1"
"深圳市朗科智能电气股份有限公司","公司","1"
"pboc3.0","技能","1"
"心理健康教育","专业","1"
"机器人运动控制","方向","1"
"北川羌族自治县","城市","1"
"仿人机器人","IT桔子行业","1"
"地图质检","技能","1"
"北京微金客科技有限公司","公司","1"
"北京昭衍新药研究中心股份有限公司","公司","1"
"instituto superior manuel teixeira gomes","学校","1"
"université de lubumbashi","学校","1"
"河南省交通规划设计研究院股份有限公司","公司","1"
"wajdi university college of technology","学校","1"
"滑雪","IT桔子行业","1"
"芯片设计","技能","1"
"北京易初传媒科技有限公司","公司","1"
"上海聚蓝金融信息服务有限公司","公司","1"
"黑龙江华汇财富投资管理有限公司","公司","1"
"宁阳县","城市","1"
"上海易信知识产权服务有限公司","公司","1"
"universidad tecnológica del suroeste de guanajuato","学校","1"
"北京未来广告有限公司","公司","1"
"浙江工商职业技术学院","学校","1"
"贵州电力职业技术学院","学校","1"
"global college of engineering and technology","学校","1"
"中法艾蒙时尚学院","学校","1"
"快消企业客户资源","技能,已知未识别","1"
"长城环亚控股有限公司","公司","1"
"息烽县","城市","1"
"esaip école d'ingénieurs","学校","1"
"温州三信融民间融资信息服务有限公司","公司","1"
"al qasimia university","学校","1"
"马铃薯生产加工","专业","1"
"west bengal university of animal and fishery sciences","学校","1"
"苍梧县","城市","1"
"ashesi university college","学校","1"
"graphic era university","学校","1"
"多仓管理","技能","1"
"beltei international university","学校","1"
"江西华伍制动器股份有限公司","公司","1"
"博物馆学","专业","1"
"恒基兆业地产有限公司","公司","1"
"吉隆县","城市","1"
"监理企业","方向","1"
"江苏鸿世达金融信息服务有限公司","公司","1"
"中国煤炭地质总局","公司","1"
"mount st. mary's university","学校","1"
"广东南方通信建设有限公司","公司","1"
"ios调试工具","技能","1"
"上海商业高新技术发展有限公司","公司","1"
"iselinge hogeschool","学校","1"
"雷蛇电脑游戏技术（上海）有限公司","公司","1"
"武术教育","IT桔子行业","1"
"武汉珞珈创新信息科技有限公司","公司","1"
"天源集团控股有限公司","公司","1"
"宜良县","城市","1"
"科克大学","学校","1"
"迪史洁（上海）清洗设备有限公司","公司","1"
"安保监控销售","方向","1"
"天津利仁环保科技有限公司","公司","1"
"解放军重庆通信学院","学校","1"
"北京卓信瑞坤投资管理有限公司","公司","1"
"接口对接","技能","1"
"测绘服务人员","证书","1"
"军品设计","方向","1"
"浠水县","城市","1"
"怡安翰威特咨询（上海）有限公司","公司","1"
"杭州猫科网络技术有限公司","公司","1"
"深圳市讯联智付网络有限公司","公司","1"
"lviv national agrarian university","学校","1"
"领航医药及生物科技有限公司","公司","1"
"central michigan university","学校","1"
"the college of new rochelle","学校","1"
"平台运营","方向","1"
"江西国泰民爆集团股份有限公司","公司","1"
"国睿科技股份有限公司","公司","1"
"whittier college","学校","1"
"企业培训","方向,IT桔子行业","1"
"makassed university of beirut","学校","1"
"高精地图识别","IT桔子行业","1"
"江苏广信感光新材料股份有限公司","公司","1"
"neoma business school","学校","1"
"匡威体育用品（中国）有限公司","公司","1"
"淮安市清河区","城市","1"
"天津市建筑工程职工大学","学校","1"
"河北南皮农村商业银行股份有限公司","公司","1"
"pontificia universidad católica madre y maestra","学校","1"
"上海和兆服饰有限公司","公司","1"
"université libano-canadienne","学校","1"
"滨州农村商业银行股份有限公司","公司","1"
"权威金融集团有限公司","公司","1"
"hochschule augsburg","学校","1"
"上海阅面网络科技有限公司","公司","1"
"半导体传感器","IT桔子行业","1"
"上海人瑞网络科技有限公司","公司","1"
"威富服饰（中国）有限公司","公司","1"
"吉林省百事达人联商务信息咨询有限公司","公司","1"
"成都锦宏博汇投资管理有限公司","公司","1"
"文本聚类","技能,IT桔子行业","1"
"市场预算","技能","1"
"universitatea tehnica de constructii din bucuresti","学校","1"
"康得金控资产管理有限公司","公司","1"
"广西天等农村商业银行股份有限公司","公司","1"
"holy cross college","学校","1"
"universidad anáhuac de oaxaca","学校","1"
"université notre-dame du kasayi","学校","1"
"东莞宜安科技股份有限公司","公司","1"
"sulkhan-saba orbeliani teaching university","学校","1"
"altai state academy of education","学校","1"
"借记卡","方向","1"
"水下摄影机器人","IT桔子行业","1"
"university of kirkuk","学校","1"
"宁波海上鲜信息技术有限公司","公司","1"
"北京nttdata系统集成有限公司","公司","1"
"化工研发","职位","1"
"发酵技术","专业","1"
"运动手环","方向","1"
"上海韵迈信息科技有限公司","公司","1"
"龙环普惠投资管理（北京）有限公司","公司","1"
"辉源生物科技（上海）有限公司","公司","1"
"国家二级裁判证书","证书","1"
"nara women's university","学校","1"
"université arabe des sciences","学校","1"
"fmcw","技能","1"
"阿里健康信息技术有限公司","公司","1"
"恒智控股有限公司","公司","1"
"assura","技能","1"
"广东德联集团股份有限公司","公司","1"
"网页","方向","1"
"武汉市福信企业管理咨询有限公司","公司","1"
"北京中为鼎信科技有限公司","公司","1"
"四川威远农村商业银行股份有限公司","公司","1"
"jaamacada koonfur galbeed soomaaliya","学校","1"
"北京众人投网络科技有限公司","公司","1"
"频谱仪","技能","1"
"北京鼎秀网络科技有限公司","公司","1"
"universidad autónoma benito juárez de oaxaca","学校","1"
"山东莒县农村商业银行股份有限公司","公司","1"
"广西建设职业技术学院","学校","1"
"北京千梦溪美术有限公司","公司","1"
"广州市标祥展览服务有限公司","公司","1"
"山东恒邦冶炼股份有限公司","公司","1"
"四川中医药高等专科学校","学校","1"
"广州砺锋信息科技有限公司","公司","1"
"université de ngaoundéré","学校","1"
"全南县","城市","1"
"universidad tecnológica de la costa grande de guerrero","学校","1"
"江苏海安农村商业银行股份有限公司","公司","1"
"fmea","技能","1"
"雨山区","城市","1"
"上海埃维汽车技术股份有限公司","公司","1"
"academy of public administration under the president of kazakhstan","学校","1"
"东京大学","学校","1"
"山东圣翰财贸职业学院","学校","1"
"武汉轻工大学","学校","1"
"永年县","城市","1"
"主管技师","证书","1"
"universidad andina néstor cáceres velásquez","学校","1"
"中国农业发展银行","公司","1"
"上海中信信息发展股份有限公司","公司","1"
"北京鼎泰安元安全防范技术研究院","公司","1"
"系统工程","专业","1"
"巴林arathiar university","学校","1"
"江苏护理职业学院","学校","1"
"光学测量","技能","1"
"专车","IT桔子行业","1"
"福清市","城市","1"
"bugema university","学校","1"
"ssis","技能","1"
"讷河市","城市","1"
"上海经义信息技术有限公司","公司","1"
"慢病资源","技能,已知未识别","1"
"universidade oriental timor lorosa’e","学校","1"
"体检","IT桔子行业","1"
"kansai university of social welfare","学校","1"
"吉林省教育学院","学校","1"
"闽南科技学院","学校","1"
"lira university","学校","1"
"内蒙古托克托农村商业银行股份有限公司","公司","1"
"szkola wyzsza im. pawla wlodkowica w plocku","学校","1"
"北京耐威科技股份有限公司","公司","1"
"百度时代网络技术（北京）有限公司","公司","1"
"柳州两面针股份有限公司","公司","1"
"安全仪表系统","技能","1"
"锦创科技股份有限公司","公司","1"
"武汉金运激光股份有限公司","公司","1"
"无线充电芯片","IT桔子行业","1"
"univerzitet u kragujevcu","学校","1"
"albaydaa university","学校","1"
"punjabi university","学校","1"
"房产交易","IT桔子行业","1"
"硬件工程师","职位","1"
"自动叠衣衣柜","IT桔子行业","1"
"普天通信集团有限公司","公司","1"
"爱荷华大学","学校","1"
"艾因夏姆斯大学","学校","1"
"富民县","城市","1"
"沃尔玛（中国）投资有限公司","公司","1"
"广州市公安管理干部学院","学校","1"
"语音信号处理","主题","1"
"george fox university","学校","1"
"智能相机开发","方向","1"
"universidad externado de colombia","学校","1"
"haute école provinciale de hainaut-condorcet","学校","1"
"db2数据库管理员","证书","1"
"奥思集团有限公司","公司","1"
"无人机租赁","IT桔子行业","1"
"江苏霞客环保色纺股份有限公司","公司","1"
"五通桥区","城市","1"
"分布式缓存","技能","1"
"差旅管理","技能,IT桔子行业","1"
"universidad piloto de colombia","学校","1"
"北京旷视科技有限公司","公司","1"
"thames valley university","学校","1"
"ap goyal shimla university","学校","1"
"université toulouse 1 capitole","学校","1"
"北京聚商动力信息技术有限公司","公司","1"
"电机与电器技术","专业","1"
"national dairy research institute","学校","1"
"作业批改机器人","IT桔子行业","1"
"intel 认证方案集成专家","证书","1"
"河南平高电气股份有限公司","公司","1"
"塔拉帕克大学","学校","1"
"bahçesehir üniversitesi","学校","1"
"杭州阿奇舒勒知识产权咨询有限公司","公司","1"
"矿山地质","专业","1"
"儿童健康","IT桔子行业","1"
"dayalbagh educational institute","学校","1"
"princess galyani vadhana institute of music","学校","1"
"电磁计算","技能","1"
"石家庄市桥西区","城市","1"
"兰州航空工业职工大学","学校","1"
"上海财来金融信息服务股份有限公司","公司","1"
"小区服务","IT桔子行业","1"
"business","专业","1"
"河北科技大学","学校","1"
"university of calicut","学校","1"
"中铁互联（天津）电子商务有限公司","公司","1"
"汽车维修设备","IT桔子行业","1"
"大连君和科技有限公司","公司","1"
"太谷县","城市","1"
"成都佳发安泰教育科技股份有限公司","公司","1"
"海默科技（集团）股份有限公司","公司","1"
"深圳市鑫天下金融信息服务有限公司","公司","1"
"应用俄语","专业","1"
"universitas sembilanbelas november kolaka","学校","1"
"中远海运科技股份有限公司","公司","1"
"河南伊川农村商业银行股份有限公司","公司","1"
"服装制版师","证书","1"
"贵州银燕木业有限责任公司","公司","1"
"深圳前海中实恒创投互联网金融服务有限公司","公司","1"
"universitas nahdlatul ulama sumatera barat","学校","1"
"université lille 1 sciences et technologies","学校","1"
"咸宁职业技术学院","学校","1"
"centro universitario de integración humanística a.c.","学校","1"
"物联网工程","专业","1"
"ssrs","技能","1"
"bennett college","学校","1"
"供应商评估","技能","1"
"wellspring university","学校","1"
"ssrf","技能","1"
"深圳市瑞信富盈财富管理有限公司","公司","1"
"支付技术支持","IT桔子行业","1"
"professor jayashankar telangana state agricultural university","学校","1"
"universidad iberoamericana de ciencia y tecnologia","学校","1"
"广东雄塑科技集团股份有限公司","公司","1"
"akademia wychowania fizycznego im. bronislawa czecha w krakowie","学校","1"
"université marien ngouabi","学校","1"
"福建省电子信息（集团）有限责任公司","公司","1"
"吴江市鲈乡农村小额贷款股份有限公司","公司","1"
"娄底职业技术学院","学校","1"
"浙江平阳农村商业银行股份有限公司","公司","1"
"深圳市鹏泰联盛互联网金融服务有限公司","公司","1"
"资溪县","城市","1"
"翰林大学","学校","1"
"maranatha university college","学校","1"
"江西懿懿投资咨询有限公司","公司","1"
"eclispe","技能","1"
"北京首都国际机场股份有限公司","公司","1"
"游戏引擎架构","技能","1"
"instituto politécnico de setúbal","学校","1"
"哈尔滨哈投投资股份有限公司","公司","1"
"水利信息化","方向","1"
"齐屹科技（开曼）有限公司","公司","1"
"胡阿里·布迈丁科技大学","学校","1"
"仁化县","城市","1"
"破产和解","技能","1"
"hebrew college","学校","1"
"institut agama islam negeri antasari","学校","1"
"feu institute of technology","学校","1"
"universidad nacional experimental de los llanos occidentales","学校","1"
"医药查询","IT桔子行业","1"
"工业控制","方向","1"
"土木类","专业大类","1"
"bangladesh university of engineering and technology","学校","1"
"丝网工程技术","专业","1"
"卡勒克斯汽车信息咨询（上海）有限公司","公司","1"
"上海体育职业学院","学校","1"
"central university of jharkhand","学校","1"
"上海都市旅游卡发展有限公司","公司","1"
"四川汽车职业技术学院","学校","1"
"中国广核集团有限公司","公司","1"
"湖南乐沃文化传播有限公司","公司","1"
"奈曼旗","城市","1"
"水电站电气设备","专业","1"
"亚信科技（中国）有限公司","公司","1"
"谢家集区","城市","1"
"成都和禹网络科技有限公司","公司","1"
"北京信诺软通信息技术有限公司","公司","1"
"海上救捞技术","专业","1"
"志愿者/社工","职能","1"
"universitas preston indonesia","学校","1"
"滨湖区","城市","1"
"badi","技能","1"
"自动化","专业","1"
"the islamic university of gaza","学校","1"
"四级企业人力资源管理师","证书","1"
"原创视频社交","IT桔子行业","1"
"上海亦攸金融信息服务有限公司","公司","1"
"智能电网","IT桔子行业","1"
"上海电机学院","学校","1"
"总帐","职位","1"
"广东中港联信科技有限公司","公司","1"
"大连恩达财务信息咨询有限公司","公司","1"
"浙江花园生物高科股份有限公司","公司","1"
"吉特大学","学校","1"
"美建集团有限公司","公司","1"
"元源电子商务有限公司","公司","1"
"山东赛托生物科技股份有限公司","公司","1"
"味千（中国）企业管理有限公司","公司","1"
"深圳市中科创财富通网络金融有限公司","公司","1"
"海洋技术","专业","1"
"北京盛通印刷股份有限公司","公司","1"
"琼结县","城市","1"
"深圳市前海德益互联网金融服务有限公司","公司","1"
"indiana university bloomington","学校","1"
"mongolian labour and social relations institute","学校","1"
"惠普认证网络工程师","证书","1"
"天成国际集团控股有限公司","公司","1"
"南京浪飞科技发展有限公司","公司","1"
"视频系统开发","方向","1"
"短视频营销","方向","1"
"四川长江职业学院","学校","1"
"经济学1","专业","1"
"莹岚集团有限公司","公司","1"
"德国宝德半导体实业有限公司","公司","1"
"郑州软语科技有限公司","公司","1"
"陕西师范大学","学校","1"
"掌合天下（北京）信息技术有限公司","公司","1"
"音乐舞蹈教育","专业","1"
"grambling state university","学校","1"
"universidad privada peruano alemana","学校","1"
"神州网信技术有限公司","公司","1"
"插花设计师","职位","1"
"福绵区","城市","1"
"kenyatta university","学校","1"
"navsari agricultural university","学校","1"
"通化东宝药业股份有限公司","公司","1"
"苏州大汉资讯有限公司","公司","1"
"快快金融信息服务（上海）有限公司","公司","1"
"建筑设计/建筑规划","行业","1"
"松山区","城市","1"
"法语翻译","职位","1"
"财务会计教育","专业","1"
"battery historian","技能","1"
"universitas islam negeri walisongo","学校","1"
"北京翡翠教育科技集团有限公司","公司","1"
"汽车社区","IT桔子行业","1"
"保姆","职位,IT桔子行业","1"
"注册国际分析师","证书","1"
"北京思锐优才咨询顾问有限公司","公司","1"
"景宁畲族自治县","城市","1"
"宁波富邦控股集团有限公司","公司","1"
"信德集团有限公司","公司","1"
"khyber pakhtunkhwa agricultural university","学校","1"
"rajmata vijayaraje scindia krishi vishwavidyalaya","学校","1"
"北京宅急送快运股份有限公司","公司","1"
"宝德科技集团股份有限公司","公司","1"
"美利坚大学","学校","1"
"mashreq university","学校","1"
"广州歌誉家居用品有限公司","公司","1"
"universidad del papaloapan","学校","1"
"胶片耗材","方向","1"
"中加合作计算机网络技术","专业","1"
"延津县","城市","1"
"辽宁文化艺术职工大学","学校","1"
"广东安居宝数码科技股份有限公司","公司","1"
"liceo de cagayan university","学校","1"
"上海凤凰企业（集团）股份有限公司","公司","1"
"安徽航天信息科技有限公司","公司","1"
"湖北水利水电职业技术学院","学校","1"
"campbell university","学校","1"
"戏剧影视美术设计","专业","1"
"注册设备监理师证书","证书","1"
"蚌埠医学院","学校","1"
"大连拓思科技有限公司","公司","1"
"物联网云平台","IT桔子行业","1"
"光照模型","技能","1"
"天邦食品股份有限公司","公司","1"
"海外房产销售","方向","1"
"universidad del altiplano","学校","1"
"飞利浦（中国）投资有限公司","公司","1"
"technická univerzita v liberci","学校","1"
"eurasian institute for the humanities","学校","1"
"电子信息工程本科","专业","1"
"pakistan institute of fashion and design","学校","1"
"农村大件物流","IT桔子行业","1"
"tecnológico de antioquia","学校","1"
"universitatea de medicina si farmacie din târgu-mures","学校","1"
"浙江树上挂餐饮管理有限公司","公司","1"
"蓝信移动（北京）科技有限公司","公司","1"
"锻造工","证书","1"
"银行经营","方向","1"
"智能鞋垫","IT桔子行业","1"
"长春理工大学光电信息学院","学校","1"
"北京活控科技有限公司","公司","1"
"cox college","学校","1"
"university of nyala","学校","1"
"宁陕县","城市","1"
"丽珠医药集团股份有限公司","公司","1"
"保险市场","方向","1"
"研控科技（集团）有限公司","公司","1"
"北京迦罗瓦科技有限公司","公司","1"
"重庆理文造纸有限公司","公司","1"
"北京高华证券有限责任公司","公司","1"
"软件技术","专业","1"
"ogre","技能","1"
"投影机","方向","1"
"通信工程监理","专业","1"
"上高县","城市","1"
"滨州医学院","学校","1"
"bauchi state university","学校","1"
"university of benin","学校","1"
"林业有害生物防治员","证书","1"
"工艺美术品设计","专业","1"
"bapi","技能","1"
"minami kyushu university","学校","1"
"中国信息科技发展有限公司","公司","1"
"instituto tecnológico de la piedad","学校","1"
"大庆石油化工总厂职工大学","学校","1"
"instituto superior de comunicação empresarial","学校","1"
"中国农业生态有限公司","公司","1"
"al-rayan university","学校","1"
"仓储人员证书","证书","1"
"北京博宇新光投资有限公司","公司","1"
"移动客户端设计","技能","1"
"计划管理","技能","1"
"天津安米诺酒店管理服务有限公司","公司","1"
"xaml","技能","1"
"2g","方向","1"
"pacific northwest college of art","学校","1"
"药物临床试验资格","证书","1"
"计算机多媒体技术","专业","1"
"潮州市","城市","1"
"mitchell college","学校","1"
"游戏开发","方向,主题,IT桔子行业","1"
"旅游网站开发","方向","1"
"产权交易与实务","专业","1"
"minobusan university","学校","1"
"盛京百善（北京）投资管理集团有限公司","公司","1"
"安正时尚集团股份有限公司","公司","1"
"hexagon","技能","1"
"彼尔姆国立研究理工大学","学校","1"
"3a","技能","1"
"电力营销","方向","1"
"3c","方向","1"
"3g","方向","1"
"河北民族师范学院","学校","1"
"kyoto college of medical science","学校","1"
"湖北师范学院","学校","1"
"法属圭亚那","城市","1"
"智能搬运","方向","1"
"金辉集团有限公司","公司","1"
"酒店总经理","职位","1"
"新能源科学与工程","专业","1"
"北京科锐国际人力资源股份有限公司","公司","1"
"lewis-clark state college","学校","1"
"杭州悠派餐饮管理有限公司","公司","1"
"4g","IT桔子行业","1"
"伦敦国王学院","学校","1"
"kyrgyz national conservatory","学校","1"
"风控总监","职位","1"
"三维动画设计","专业","1"
"冷冲模制作产品","技能","1"
"安徽省长天资产管理有限公司","公司","1"
"比尔拉科学技术学院","学校","1"
"泉州市安东建筑装饰工程有限公司","公司","1"
"academia de studii economice din bucuresti","学校","1"
"深圳市前海快乐贷互联网金融服务有限公司","公司","1"
"神州数码系统集成服务有限公司深圳分公司","公司","1"
"université badji mokhtar de annaba","学校","1"
"广东乐高信息科技有限公司","公司","1"
"语音合成","方向","1"
"主管药师","证书","1"
"universitatea politehnica din timisoara","学校","1"
"鹿特丹伊拉斯姆斯大学","学校","1"
"haute école lucia de brouckère","学校","1"
"5g","IT桔子行业","1"
"大冶有色金属集团控股有限公司","公司","1"
"batj","属性值类型","1"
"北京迪诺斯环保科技有限公司","公司","1"
"会计与审计","专业","1"
"world first uk ltd","公司","1"
"成都利巨人网络服务有限责任公司","公司","1"
"高级数据库管理工程师","证书","1"
"宁波鲍斯能源装备股份有限公司","公司","1"
"游戏机","IT桔子行业","1"
"universidad politécnica de huejutla","学校","1"
"品牌公寓","IT桔子行业","1"
"广州迪森热能技术股份有限公司","公司","1"
"jinnah sindh medical university","学校","1"
"universidad politécnica de sinaloa","学校","1"
"山东兰陵农村商业银行股份有限公司","公司","1"
"bash","技能","1"
"informatica","技能","1"
"劳动卫生与环境卫生学","专业","1"
"école normale supérieure","学校","1"
"旅游产品开发","方向","1"
"广西经贸职业技术学院","学校","1"
"设备点检员","证书","1"
"saitama institute of technology","学校","1"
"尼日利亚","城市","1"
"centro de investigación y docencia económicas","学校","1"
"nilamber-pitamber university","学校","1"
"instituto tecnológico de lázaro cárdenas","学校","1"
"广州巨匠智源科技有限公司","公司","1"
"彩票","IT桔子行业","1"
"整车线束工程师","职位","1"
"中国古代文学","专业","1"
"宁波华众塑料制品有限公司","公司","1"
"杭州泰格医药科技股份有限公司","公司","1"
"司法考试","IT桔子行业","1"
"河南新安农村商业银行股份有限公司","公司","1"
"青海柴达木农村商业银行股份有限公司","公司","1"
"时空电动汽车股份有限公司","公司","1"
"内蒙古远兴能源股份有限公司","公司","1"
"农村土地流转","IT桔子行业","1"
"天津财经大学珠江学院","学校","1"
"信息通信网络线务员","证书","1"
"上海耶客网络科技有限公司","公司","1"
"北京中金行投资管理有限公司","公司","1"
"男性互联网产品","方向","1"
"呼伦贝尔农村商业银行股份有限公司","公司","1"
"akademia leona kozminskiego","学校","1"
"工程管理","技能,专业,职位,IT桔子行业","1"
"湖北美驿天程信息服务有限公司太原办事处","公司","1"
"巴西联邦储蓄银行","公司","1"
"关键性能指标分析能力","技能","1"
"universidad tecnológica de la mixteca","学校","1"
"索引设计","技能","1"
"视觉艺术","专业","1"
"项目推动","技能,已知未识别","1"
"存储系统","技能","1"
"eslint","技能","1"
"通用英语初级","证书","1"
"浙江小融网络科技股份有限公司","公司","1"
"espci paristech","学校","1"
"机械设计制造机器自动化","专业","1"
"南京信息工程大学滨江学院","学校","1"
"四川省万林人力资源管理服务有限责任公司","公司","1"
"消防检验员资格证书","证书","1"
"分销商资源","技能,已知未识别","1"
"聚类","技能","1"
